,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau
305,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.85,4.811,3.38,3.355,5.502000000000002,3.873,0.0,0.8185964085261248,0.3026508352941779,0.4678293912441012,0.07247044390437424,0.11910536214773372,-0.06562168537163016,-0.44972658187846737,0.26720587424828696,0.4952721223414063,0.6888359554080703,0.04744858371538308,-0.06745893858771942,0.3446578122045764,-0.3692804063481721,-0.4862886587921691,0.7081217458790742,0.04877703272635065,0.3747769073752869,0.4012744616816475,0.8357757331367787,0.0209404645047759,0.6174526567749191,0.7863292653767364,0.42333769729511417,0.7886334294708748,0.44591760222027255,2.3914385987498373e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.187,0.244,0.204,0.0,0.0,0.0,0.187,0.244,0.204,0.203,0.261,0.219,0.0,0.0,0.0,0.203,0.261,0.219,83770.0,0.01,0.001,1.7461666070307322e-14,8.6868975545964e-12,4.8092746895154503e-11,1.3993152144006714e-33,0.0,0.60993,0.0,8.20909784467946e-32,0.0,3.510842898768279,0.0,3.2816915559088238,0.0,5.259041032714896,1.585e-25,0.0,0.01823042318946097,1.504e-28,0.0,1.504e-28,2.6406968970023853e-07,2.827399994386375e-07,5.888917757876025e-07,6.368557968967277e-08,1.8778394513966443e-06,2.3914385987498373e-06,9.99706345685059e-07,1.862347362162267e-06,1.0530284910618506e-06
306,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.911,4.342,3.651,3.355,4.897,4.1080000000000005,0.0,0.7982630106468931,0.5499812240692049,0.18535163700529186,-0.15188424299077788,0.05359819395160696,-0.08593599292722302,-0.3944558496805321,0.550845812979617,0.2515752658643595,0.4198485474435851,0.5422412386659974,-0.08894063497310571,0.4380471630497803,-0.5329537200392057,-0.111375634926455,0.43452801474921215,0.5612000098305678,0.3745714717363922,0.4056845859217558,0.8337363068181249,0.2671426538796903,0.8870048087439865,0.3766394452830983,0.2225200349779828,0.6135772230648642,0.757633041365942,2.246111019999513e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.19,0.231,0.212,0.0,0.0,0.0,0.19,0.231,0.212,0.203,0.246,0.225,0.0,0.0,0.0,0.203,0.246,0.225,73474.0,0.01,0.001,2.6807691194994403e-16,8.680750244482252e-12,4.816200821237403e-11,4.055694736953781e-32,0.0,0.5473100000000001,0.0,2.861385180899775e-31,0.0,5.7171504276132845,0.0,0.44618244417035946,0.0,3.680287662956375,4.5109999999999995e-24,0.0,0.018230423189460963,4.282e-27,0.0,4.282e-27,6.09564990095947e-07,6.601974236134745e-07,1.356794368915216e-06,5.489916092806454e-07,1.8228395590145541e-06,7.740130307968679e-07,6.596923252365325e-07,1.8190370365341927e-06,2.246111019999513e-06
307,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.9360000000000004,4.774,4.083,3.306,5.539,4.663,0.0,0.8053073750517561,0.5655837056711791,0.09765583498593776,-0.13417826126533233,-0.06367602110307162,0.00018560891018491347,-0.303441864081872,0.6053179638031377,0.10438226000049332,0.6587395966381999,0.31093351538103026,0.00017041944949655033,0.5093162115192414,-0.5336297193517241,-0.09226179540562167,0.6048310897834603,0.28548801061582524,0.3753322027373943,0.41314505025227305,0.829720980233923,0.10120237862976501,0.7770217561279753,0.6212851753128146,0.4134176379647675,0.8975019240217224,0.1535452799565616,2.339109255919744e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.19,0.243,0.224,0.0,0.0,0.0,0.19,0.243,0.224,0.202,0.261,0.24,0.0,0.0,0.0,0.202,0.261,0.24,18054.0,0.01,0.001,9.906949982371413e-18,8.447622523959265e-12,5.047439344396104e-11,1.125388128359518e-31,0.0,0.6049800000000001,0.0,8.167666298813143e-31,0.0,5.522328301652296,0.0,0.5403480876424752,0.0,4.946774700470929,9.922999999999999e-24,0.0,0.018230423189460963,9.565e-27,0.0,9.565e-27,7.437775772608915e-07,8.187094586950822e-07,1.6442177249381938e-06,3.046548165570148e-07,2.339109255919744e-06,1.870287276615939e-06,6.083367190891753e-07,1.3206581570235927e-06,2.2593915513678198e-07
308,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.689,4.885,3.676,3.096,5.897,4.244,0.0,0.8051009689508528,0.4214272190766988,0.3862246839594857,-0.10043632716350508,-0.12228886499587238,0.01689418774168844,-0.3050935289396158,0.4690363705367666,0.4135862292504292,0.5481861930016594,0.4637625867943385,0.01594670422445799,0.5081246475408333,-0.3838811997991227,-0.36717316221446494,0.5174420465423,0.4377532033534583,0.3748919113375808,0.4175518562664489,0.8277116056586971,0.5577115887225518,0.6692937874545238,0.4909211849974962,0.11959144796330848,0.75705234409717,0.6423158365407313,2.732311064514148e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.182,0.245,0.213,0.0,0.0,0.0,0.182,0.245,0.213,0.195,0.27,0.229,0.0,0.0,0.0,0.195,0.27,0.229,17733.0,0.01,0.001,1.5025385619991856e-15,8.966480350358495e-12,5.108554372552989e-11,2.4464415120067964e-32,0.0,0.61983,0.0,1.9227895161341763e-31,0.0,0.4440250414520209,0.0,2.7418241706390742,0.0,6.2578466411539875,3.1180000000000004e-24,0.0,0.01823042318946097,3.14e-27,0.0,3.14e-27,5.562183410114831e-07,6.195119013108133e-07,1.228056306930728e-06,7.680464670958805e-07,9.217106821845066e-07,6.760667868198515e-07,4.3162277884641897e-07,2.732311064514148e-06,2.3182104655997746e-06
309,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.232,4.897,3.935,3.664,5.564,4.441,0.0,0.8164688911583771,0.5106802844053665,0.22631541824305176,0.07334427228207617,0.12643633211679856,0.04288670172427715,-0.4436316888812292,0.4435511565272094,0.16447343807529985,0.03384898804053479,0.7592211543122982,0.035738333411794374,0.36531216340433936,-0.6125867433206179,-0.2982202545167436,0.028207028556819193,0.6326739444908345,0.37523161572696095,0.424534149164529,0.8239975672003429,0.14955738534771598,0.8131396466351473,0.5625268914087774,0.752315788071492,0.28827620681105354,0.5923831391970915,2.734510118472332e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.2,0.246,0.22,0.0,0.0,0.0,0.2,0.246,0.22,0.213,0.262,0.234,0.0,0.0,0.0,0.213,0.262,0.234,83102.0,0.01,0.001,3.99549647362994e-12,9.844139373203037e-12,5.046130289543728e-11,7.112483835112253e-32,0.0,0.62148,0.0,3.2992458946930367e-31,0.0,1.7563750439079713,0.0,5.987026326512859,0.0,4.459247749948414,6.4220000000000006e-24,0.0,0.01823042318946096,6.839e-27,0.0,6.839e-27,6.669220629821454e-07,7.545504661664736e-07,1.464541191031724e-06,5.029470463258528e-07,2.734510118472332e-06,1.8917236207033558e-06,1.091355040010423e-06,4.1819099932066405e-07,8.593470120269561e-07
310,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.837,4.91,4.404,3.1830000000000003,5.687,5.144,0.0,0.7828022169787154,0.212157377544238,0.5647374957340144,-0.03388988252659452,-0.14877154640981388,0.0002506574756728858,-0.32920002203920223,0.21455003695168792,0.5705571811561749,0.1621716240409568,0.7026808889469573,0.00023488195333016475,0.5280605235992317,-0.18069419281048246,-0.4815009879796126,0.15196509789787793,0.6584565623689135,0.3734821858308783,0.43108542521543547,0.8213868838944389,0.5547307884857914,0.7592075625277412,0.34040803355182186,0.04018230573055237,0.8689210227461767,0.4933169757224201,2.6454703677380097e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.187,0.246,0.233,0.0,0.0,0.0,0.187,0.246,0.233,0.198,0.265,0.252,0.0,0.0,0.0,0.198,0.265,0.252,69781.0,0.01,0.001,8.6114649758704e-17,8.816152026087498e-12,5.047525947528325e-11,2.5398956998516725e-31,0.0,0.6231300000000001,0.0,1.4022388006464348e-30,0.0,2.042957359700796,0.0,2.4177538215719268,0.0,0.06658254118092237,2.5339999999999998e-23,0.0,0.01823042318946097,2.6910000000000003e-26,0.0,2.6910000000000003e-26,9.355611538178892e-07,1.0798554606062395e-06,2.057548365038053e-06,4.228755478164119e-07,5.787497657857233e-07,2.594956628642603e-07,1.223368940730733e-07,2.6454703677380097e-06,1.501926420253061e-06
311,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.01,4.91,4.059,3.429,5.625,4.638,0.0,0.7876911193415672,0.14688627115425198,0.5768424431205066,-0.14923166321269574,-0.05431234082937623,-0.07075875522863255,-0.3240383638185701,0.08776491502694736,0.5613564192781757,0.2934614438905377,0.693576966534686,-0.05998563673918893,0.5156905673247297,-0.18369355942814405,-0.5376896740790932,0.2487815325933323,0.5879789127265899,0.3734873936499911,0.4359447041442728,0.8188158411468962,0.13354381331110696,0.8045990419462643,0.5786073207499899,0.4873633940122447,0.83667721790445,0.24989628892109395,2.49426090579646e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.193,0.246,0.224,0.0,0.0,0.0,0.193,0.246,0.224,0.206,0.263,0.239,0.0,0.0,0.0,0.206,0.263,0.239,147449.0,0.01,0.001,6.399955191671376e-15,9.024642430573202e-12,5.126298013054647e-11,1.1316635582964576e-31,0.0,0.6231300000000001,0.0,8.69820047498583e-31,0.0,0.7631862387368175,0.0,5.7568349668089365,0.0,1.7500162505086811,9.74e-24,0.0,0.01823042318946097,1.02e-26,0.0,1.02e-26,7.367778000085512e-07,8.599872057416727e-07,1.6152762966284281e-06,4.139864645465497e-07,2.49426090579646e-06,1.7936854814832325e-06,6.857385351097794e-07,1.1772361585103134e-06,3.5161343096239143e-07
312,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.874,5.391,4.552,3.244,6.02,5.2429999999999986,0.0,0.7867457182684316,0.4995949235923734,0.3339197720277055,-0.08505548594295567,-0.1126908925645417,0.061121558497778825,-0.3881736908632047,0.5318645100966094,0.2993359875600322,0.68764186739731,0.015878049689243112,0.06327096249600085,0.4718191400309648,-0.400391597825034,-0.3257409645899113,0.7118235181185092,0.016436418034632524,0.37246821893616106,0.4405003193163989,0.8168395770068162,0.3299176194813839,0.3967063688887421,0.8566086745059531,0.10464188347240512,0.8431836453855198,0.5273437364544434,2.5663318471734714e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.188,0.258,0.237,0.0,0.0,0.0,0.188,0.258,0.237,0.2,0.273,0.254,0.0,0.0,0.0,0.2,0.273,0.254,107238.0,0.01,0.001,2.086696334416662e-13,8.666346988809604e-12,5.130055318205296e-11,2.674910110279406e-31,0.0,0.6876,0.0,1.4107682644686902e-30,0.0,4.167564644057453,0.0,3.8507394920036475,0.0,2.8341941770215966,2.412e-23,0.0,0.01823042318946096,2.521e-26,0.0,2.521e-26,9.217271179066969e-07,1.0900825066905205e-06,2.021389076515173e-06,3.254390790361659e-07,3.9132118964085397e-07,8.449804486460245e-07,3.184902833126754e-07,2.5663318471734714e-06,1.605034718921427e-06
313,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.837,5.169,4.4289999999999985,3.1830000000000003,5.847,5.07,0.0,0.7932731399355161,0.11976213613616027,0.5804080471557658,-0.1276567149859583,-0.05661287946019744,-0.04821595422811675,-0.30351369494825503,0.07736634368561816,0.5531910795858547,0.4133421510411466,0.6501515232934267,-0.03893050196609007,0.5241724908942142,-0.1456111390358554,-0.5617606287957267,0.3337405155904092,0.5249450220581023,0.3712217792121494,0.44323974943842775,0.8159245768797053,0.3379330349756369,0.9276933648041396,0.15870187387213916,0.11600456014417025,0.8531898043567105,0.5085372157153454,2.578908674954644e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.187,0.253,0.234,0.0,0.0,0.0,0.187,0.253,0.234,0.198,0.269,0.25,0.0,0.0,0.0,0.198,0.269,0.25,14271.0,0.01,0.001,6.75079135098376e-18,8.864418067749131e-12,4.939313145265536e-11,1.5984121247207444e-31,0.0,0.65782,0.0,9.832997361240575e-31,0.0,4.28176935064104,0.0,3.75059014232588,0.0,3.4860738034174026,1.6579999999999998e-23,0.0,0.01823042318946097,1.7319999999999997e-26,0.0,1.7319999999999997e-26,8.364323795354567e-07,9.987023905610063e-07,1.8384312924994918e-06,4.4119061656547386e-07,1.2111559547031107e-06,2.0719423772462206e-07,3.506431569651295e-07,2.578908674954644e-06,1.5371386653341569e-06
314,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.22,4.367,2.85,3.639,5.058,3.306,0.0,0.8327650693056651,0.2759793767651044,0.4589735951767765,0.09779839667340373,-0.10058049255840827,0.07035488581854457,-0.4261422444740195,0.3285357278957192,0.4585761420437571,0.6902685457933428,0.13694710529522836,0.06963150719838268,0.33927388650722506,-0.28464867897127777,-0.5602909507881146,0.6831713058165061,0.1355390352385285,0.3815515416562904,0.3744105997993679,0.8451243244739709,0.14186801965483842,0.7008642119768503,0.6990442198954822,0.19409742318812725,0.8113094231669883,0.5514555378198478,2.1644864248748487e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.199,0.232,0.187,0.0,0.0,0.0,0.199,0.232,0.187,0.212,0.25,0.202,0.0,0.0,0.0,0.212,0.25,0.202,52774.0,0.01,0.001,3.2119356274630965e-17,8.717054704541006e-12,5.07682805831071e-11,8.769955968747167e-32,0.0,0.5506,0.0,4.473869497404e-31,0.0,5.12095753904001,0.0,0.4341703403003084,0.0,5.502725531837911,8.42e-24,0.0,0.01823042318946097,7.640000000000001e-27,0.0,7.640000000000001e-27,7.256934875071298e-07,7.121117444541718e-07,1.6073876041551883e-06,3.265720105361629e-07,1.6133490505822917e-06,1.609159533631126e-06,5.178310834279787e-07,2.1644864248748487e-06,1.4712241611514498e-06
315,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.022,4.231,2.85,3.355,4.897,3.405,0.0,0.7882042390110902,0.32316716711377835,0.4994140952084211,0.004190277886366278,-0.1576865967132038,0.07834730665710454,-0.3677031740071858,0.3673741983813638,0.4588928598600955,0.6044638600215897,0.3843605843807244,0.07434360729373313,0.4815217347369922,-0.2491917869710944,-0.4883702882506625,0.5735745841190848,0.3647190128621887,0.3803862474283053,0.38089025044790903,0.8427508053280882,0.4982235871961319,0.8176223862699005,0.2885600295115941,0.704604133233747,0.5140455235418744,0.4891729910333154,3.282381478886702e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.193,0.228,0.187,0.0,0.0,0.0,0.193,0.228,0.187,0.203,0.246,0.205,0.0,0.0,0.0,0.203,0.246,0.205,54016.0,0.01,0.001,5.653785029257578e-11,5.7236323955243013e-11,7.610621074891826e-11,1.0574230727155208e-30,0.0,0.5325,0.0,5.404359362563393e-30,0.0,5.990629907366487,0.0,0.610650010225797,0.0,0.4615754247502982,1.481e-22,0.0,0.01823042318946097,1.345e-25,0.0,1.345e-25,1.4815444440848752e-06,1.483507456361329e-06,3.282381478886702e-06,1.9490944936326717e-06,3.1986106878599448e-06,1.128872215321515e-06,3.1586745577574667e-06,2.3044180982716216e-06,2.1929168567713573e-06
316,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.998,4.688,2.998,3.553,5.329,3.602,0.0,0.7955570618777236,0.4838767153371315,0.33103562710434303,0.13205196621443374,0.07700634686549378,0.06654737365533303,-0.48414400013767,0.480679731695985,0.2694286577122585,0.08896952922285145,0.6705338552229738,0.07088372185168187,0.3510562539867514,-0.4587149742906402,-0.3771133838035542,0.094766945955985,0.7142270637445691,0.381213887142736,0.3858914139323499,0.8400974877374752,0.21798283746950609,0.708211292117808,0.6715059555101263,0.5341057785746357,0.7403181743457314,0.4082401474948112,2.460373916750684e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.192,0.24,0.192,0.0,0.0,0.0,0.192,0.24,0.192,0.209,0.256,0.211,0.0,0.0,0.0,0.209,0.256,0.211,50862.0,0.01,0.001,3.539265004372771e-14,9.011279743374859e-12,5.104838199984831e-11,3.7249430724557164e-32,0.0,0.59343,0.0,2.71394757159006e-31,0.0,1.2308342077127907,0.0,2.8472731561140847,0.0,4.646448197859042,5.048e-24,0.0,0.01823042318946097,4.653e-27,0.0,4.653e-27,6.380129350141777e-07,6.458414079431601e-07,1.4060166272188678e-06,7.572871169640458e-07,2.460373916750684e-06,2.332857095428847e-06,3.386202325622997e-07,4.6935779844220104e-07,2.588220896146757e-07
317,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.195,4.552,3.244,3.688,5.329,3.787,0.0,0.8353738861161841,0.34661009892736266,0.4019196615359317,-0.0294727089518242,-0.14001376651812358,0.022440430743971892,-0.24266429317188026,0.3925678588509071,0.4333806183793677,0.3347688032624169,0.6975758253122001,0.017898116639990747,0.4923825704706683,-0.3919891378405133,-0.4719515405396919,0.2670060640360209,0.556374947928727,0.38015888432463696,0.3939713876266624,0.8368188384594178,0.10072512270189404,0.8794401888730353,0.4652304846542714,0.08788786152014724,0.908371055946886,0.408824838427602,2.538384014149431e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.199,0.237,0.2,0.0,0.0,0.0,0.199,0.237,0.2,0.213,0.256,0.21600000000000005,0.0,0.0,0.0,0.213,0.256,0.21600000000000005,57285.0,0.01,0.001,1.4606694001999304e-13,8.576515852148777e-12,4.9617596415573524e-11,1.619983768217552e-31,0.0,0.5753,0.0,9.846527437364431e-31,0.0,4.723961485845033,0.0,3.7597871673740353,0.0,2.593133947963132,1.865e-23,0.0,0.018230423189460963,1.709e-26,0.0,1.709e-26,8.820560799515819e-07,9.141042656425384e-07,1.941612243502985e-06,1.6037934238339396e-07,1.4002865955737673e-06,7.40762157286076e-07,2.455969300870869e-07,2.538384014149431e-06,1.1424345014715313e-06
318,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.035,4.614,3.022,3.405,5.391,3.565,0.0,0.8074502129999053,0.18662550209375373,0.5408704071573665,0.0183355674762686,-0.14254152069277862,0.06137756944946793,-0.3514484808201598,0.2416941434528261,0.5671277238828042,0.4533314252248457,0.5358707530976123,0.061003431695937374,0.4658535114662164,-0.13500323971541636,-0.523788445577158,0.4505680639096333,0.5326042588140335,0.38114953899414383,0.3993944234260941,0.8337920145100274,0.2368326593053593,0.927945882829914,0.2877963342806205,0.11714828277174175,0.7052038537481605,0.6992594686540721,2.010035191733223e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.193,0.239,0.193,0.0,0.0,0.0,0.193,0.239,0.193,0.205,0.258,0.21,0.0,0.0,0.0,0.205,0.258,0.21,16635.0,0.01,0.001,3.22559377714869e-14,8.449606525863254e-12,5.1004117231192454e-11,1.0842593831803413e-31,0.0,0.58354,0.0,7.081585335037191e-31,0.0,0.8418782491004041,0.0,2.5633730397089742,0.0,5.768871133077125,1.282e-23,0.0,0.01823042318946097,1.1770000000000002e-26,0.0,1.1770000000000002e-26,8.052924838766139e-07,8.438402631577341e-07,1.7616351948718533e-06,4.454328565102617e-07,1.745272744427237e-06,5.412849040660079e-07,3.339065289714179e-07,2.010035191733223e-06,1.9930919728769643e-06
319,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.862,4.7,3.627,3.3310000000000004,5.341,4.17,0.0,0.7813783583173165,0.010496590019332836,0.6040276180044235,-0.07994761022671054,0.13452397205792535,-0.0914476601187681,-0.4204844708258769,-0.061920943669451924,0.5059389099938666,0.5501005032064764,0.5024054017567574,-0.07959676095921606,0.4449071274448424,-0.07211999452482867,-0.6083015541365234,0.4788117946419055,0.4372976040755391,0.3818732417334454,0.4060234875505512,0.8302516213806975,0.11571935736398062,0.6122251882694065,0.7821696422003076,0.36052709148896334,0.8167664241873559,0.4504584604852137,2.411674614592357e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.188,0.241,0.212,0.0,0.0,0.0,0.188,0.241,0.212,0.203,0.257,0.227,0.0,0.0,0.0,0.203,0.257,0.227,103655.0,0.01,0.001,1.4141081933514655e-18,8.804757891356589e-12,5.0550926101377796e-11,5.2113627164970616e-34,0.0,0.59508,0.0,6.420935404742782e-32,0.0,3.5162238018157104,0.0,3.2688486463919326,0.0,5.498930205121933,1.454e-25,0.0,0.01823042318946097,1.352e-28,0.0,1.352e-28,2.632692039044623e-07,2.799187496058197e-07,5.723880584276652e-07,3.113531735597898e-07,1.647246058421789e-06,2.1044966538761103e-06,1.0645320481701176e-06,2.411674614592357e-06,1.330073325628463e-06
320,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.7510000000000003,4.651,4.182,3.1830000000000003,5.403,4.675,0.0,0.8258907930995061,0.4561706088788936,0.2976884690034847,-0.13172542466897189,0.06199001037803401,-0.06438793444045407,-0.3381848784991361,0.5072306809294279,0.3817185314492784,0.6316078509751789,0.2820721601144067,-0.06583961468254201,0.4416500026773911,-0.4812088616760901,-0.26217547851371903,0.6458479822354266,0.28843171466821577,0.3815705373272442,0.4125469282394538,0.8271692432894184,0.2634866729579306,0.9483651831220762,0.17657364643511056,0.5967284134725555,0.4283262279428718,0.6785660196405048,2.4351334521262325e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.184,0.24,0.227,0.0,0.0,0.0,0.184,0.24,0.227,0.198,0.258,0.24,0.0,0.0,0.0,0.198,0.258,0.24,145573.0,0.01,0.001,1.2900017139650427e-11,1.5557466382852763e-11,5.2262938813744717e-11,3.675970845849853e-31,0.0,0.58849,0.0,1.9909144254354638e-30,0.0,2.6267065446445206,0.0,2.3664832732667405,0.0,3.9726482791578994,3.941e-23,0.0,0.01823042318946097,3.676e-26,0.0,3.676e-26,1.067419229960553e-06,1.1540737069180094e-06,2.3139531760069213e-06,6.765592231012021e-07,2.4351334521262325e-06,4.533911628667407e-07,1.547960184413706e-06,1.111111741666997e-06,1.7602533366678703e-06
321,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.763,4.379,3.627,3.1460000000000004,4.959,4.293,0.0,0.8208331687811483,0.5483902055429327,0.04890489750093596,-0.11943265531685593,0.09404915383812264,-0.0794469769880088,-0.4417056365835015,0.6251694037908425,0.10925182113803858,0.31044599145176016,0.5472064062044493,-0.09626108215898736,0.33992796523397417,-0.5420628169439702,0.016481871665427486,0.3761485738290161,0.6630168046988253,0.3810599345162916,0.4192775404663992,0.8240143629615241,0.7335612117691167,0.6318529329370672,0.2502994601005989,0.534860054116214,0.6778164524410383,0.5044696019692826,3.896070149005036e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.185,0.232,0.212,0.0,0.0,0.0,0.185,0.232,0.212,0.197,0.247,0.23,0.0,0.0,0.0,0.197,0.247,0.23,79317.0,0.01,0.001,8.010512370344444e-11,8.059798750860273e-11,9.469750029890392e-11,2.4189221143261383e-30,0.0,0.55225,0.0,1.501757557955691e-29,0.0,2.8249112947452706,0.0,5.075998583310271,0.0,4.392487151411605,3.2160000000000004e-22,0.0,0.01823042318946096,3.0980000000000004e-25,0.0,3.0980000000000004e-25,1.8017115994373268e-06,1.98241048091496e-06,3.896070149005036e-06,3.3571843666363687e-06,2.891710677223359e-06,1.1455096329326278e-06,2.6303040995315362e-06,3.3333268765631283e-06,2.4808516768772134e-06
